"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Toronto, Ontario [35535]","2021A003535535","Percent change in youth non-violent crime severity index","Percent","239","units","0","v87984896","19.12","","..","","","2"
"2021","Toronto, Ontario [35535]","2021A003535535","Weighted clearance rate","Number","223","units","0","v53079543","19.13","37.45","","","","2"
"2021","Toronto, Ontario [35535]","2021A003535535","Percent change in weighted clearance rate","Percent","239","units","0","v53079544","19.14","-2.45","","","","2"
"2021","Toronto, Ontario [35535]","2021A003535535","Violent weighted clearance rate","Number","223","units","0","v53079545","19.15","57.33","","","","2"
"2021","Toronto, Ontario [35535]","2021A003535535","Percent change in violent weighted clearance rate","Percent","239","units","0","v53079546","19.16","2.27","","","","2"
"2021","Toronto, Ontario [35535]","2021A003535535","Non-violent weighted clearance rate","Number","223","units","0","v53079547","19.17","25.31","","","","2"
"2021","Toronto, Ontario [35535]","2021A003535535","Percent change in non-violent weighted clearance rate","Percent","239","units","0","v53079548","19.18","-8.16","","","","2"
"2021","Hamilton, Ontario [35537]","2021A003535537","Crime severity index","Index","160","units","0","v44312575","20.1","56.85","","","","2"
"2021","Hamilton, Ontario [35537]","2021A003535537","Percent change in crime severity index","Percent","239","units","0","v44312576","20.2","2.03","","","","2"
"2021","Hamilton, Ontario [35537]","2021A003535537","Violent crime severity index","Index","160","units","0","v44312577","20.3","76.49","","","","2"
"2021","Hamilton, Ontario [35537]","2021A003535537","Percent change in violent crime severity index","Percent","239","units","0","v44312578","20.4","-0.53","","","","2"
"2021","Hamilton, Ontario [35537]","2021A003535537","Non-violent crime severity index","Index","160","units","0","v44312579","20.5","49.65","","","","2"
"2021","Hamilton, Ontario [35537]","2021A003535537","Percent change in non-violent crime severity index","Percent","239","units","0","v44312580","20.6","3.50","","","","2"
"2021","Hamilton, Ontario [35537]","2021A003535537","Youth crime severity index","Index","160","units","0","v53079570","20.7","","..","","","2"
"2021","Hamilton, Ontario [35537]","2021A003535537","Percent change in youth crime severity index","Percent","239","units","0","v87984897","20.8","","..","","","2"
"2021","Hamilton, Ontario [35537]","2021A003535537","Youth violent crime severity index","Index","160","units","0","v53079571","20.9","","..","","","2"
"2021","Hamilton, Ontario [35537]","2021A003535537","Percent change in youth violent crime severity index","Percent","239","units","0","v87984898","20.10","","..","","","2"
"2021","Hamilton, Ontario [35537]","2021A003535537","Youth non-violent crime severity index","Index","160","units","0","v53079563","20.11","","..","","","2"
"2021","Hamilton, Ontario [35537]","2021A003535537","Percent change in youth non-violent crime severity index","Percent","239","units","0","v87984899","20.12","","..","","","2"
"2021","Hamilton, Ontario [35537]","2021A003535537","Weighted clearance rate","Number","223","units","0","v53079564","20.13","39.83","","","","2"
"2021","Hamilton, Ontario [35537]","2021A003535537","Percent change in weighted clearance rate","Percent","239","units","0","v53079565","20.14","-2.33","","","","2"
"2021","Hamilton, Ontario [35537]","2021A003535537","Violent weighted clearance rate","Number","223","units","0","v53079566","20.15","59.17","","","","2"
"2021","Hamilton, Ontario [35537]","2021A003535537","Percent change in violent weighted clearance rate","Percent","239","units","0","v53079567","20.16","7.43","","","","2"
"2021","Hamilton, Ontario [35537]","2021A003535537","Non-violent weighted clearance rate","Number","223","units","0","v53079568","20.17","29.11","","","","2"
"2021","Hamilton, Ontario [35537]","2021A003535537","Percent change in non-violent weighted clearance rate","Percent","239","units","0","v53079569","20.18","-10.54","","","","2"
"2021","St.Catharines-Niagara, Ontario [35539]","2021A003535539","Crime severity index","Index","160","units","0","v44312581","21.1","62.12","","","","2"
"2021","St.Catharines-Niagara, Ontario [35539]","2021A003535539","Percent change in crime severity index","Percent","239","units","0","v44312582","21.2","5.70","","","","2"
"2021","St.Catharines-Niagara, Ontario [35539]","2021A003535539","Violent crime severity index","Index","160","units","0","v44312583","21.3","64.23","","","","2"
"2021","St.Catharines-Niagara, Ontario [35539]","2021A003535539","Percent change in violent crime severity index","Percent","239","units","0","v44312584","21.4","9.27","","","","2"
"2021","St.Catharines-Niagara, Ontario [35539]","2021A003535539","Non-violent crime severity index","Index","160","units","0","v44312585","21.5","61.22","","","","2"
"2021","St.Catharines-Niagara, Ontario [35539]","2021A003535539","Percent change in non-violent crime severity index","Percent","239","units","0","v44312586","21.6","4.42","","","","2"
"2021","St.Catharines-Niagara, Ontario [35539]","2021A003535539","Youth crime severity index","Index","160","units","0","v53079579","21.7","","..","","","2"
"2021","St.Catharines-Niagara, Ontario [35539]","2021A003535539","Percent change in youth crime severity index","Percent","239","units","0","v87984900","21.8","","..","","","2"
"2021","St.Catharines-Niagara, Ontario [35539]","2021A003535539","Youth violent crime severity index","Index","160","units","0","v53079580","21.9","","..","","","2"
"2021","St.Catharines-Niagara, Ontario [35539]","2021A003535539","Percent change in youth violent crime severity index","Percent","239","units","0","v87984901","21.10","","..","","","2"
"2021","St.Catharines-Niagara, Ontario [35539]","2021A003535539","Youth non-violent crime severity index","Index","160","units","0","v53079572","21.11","","..","","","2"
"2021","St.Catharines-Niagara, Ontario [35539]","2021A003535539","Percent change in youth non-violent crime severity index","Percent","239","units","0","v87984902","21.12","","..","","","2"
"2021","St.Catharines-Niagara, Ontario [35539]","2021A003535539","Weighted clearance rate","Number","223","units","0","v53079573","21.13","33.59","","","","2"
"2021","St.Catharines-Niagara, Ontario [35539]","2021A003535539","Percent change in weighted clearance rate","Percent","239","units","0","v53079574","21.14","2.41","","","","2"
"2021","St.Catharines-Niagara, Ontario [35539]","2021A003535539","Violent weighted clearance rate","Number","223","units","0","v53079575","21.15","55.40","","","","2"
"2021","St.Catharines-Niagara, Ontario [35539]","2021A003535539","Percent change in violent weighted clearance rate","Percent","239","units","0","v53079576","21.16","4.51","","","","2"
"2021","St.Catharines-Niagara, Ontario [35539]","2021A003535539","Non-violent weighted clearance rate","Number","223","units","0","v53079577","21.17","25.36","","","","2"
"2021","St.Catharines-Niagara, Ontario [35539]","2021A003535539","Percent change in non-violent weighted clearance rate","Percent","239","units","0","v53079578","21.18","-0.63","","","","2"
"2021","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Crime severity index","Index","160","units","0","v44312587","22.1","79.39","","","","2"
"2021","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in crime severity index","Percent","239","units","0","v44312588","22.2","5.71","","","","2"
"2021","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Violent crime severity index","Index","160","units","0","v44312589","22.3","86.59","","","","2"
"2021","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in violent crime severity index","Percent","239","units","0","v44312590","22.4","1.64","","","","2"
"2021","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Non-violent crime severity index","Index","160","units","0","v44312591","22.5","76.62","","","","2"
"2021","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in non-violent crime severity index","Percent","239","units","0","v44312592","22.6","7.46","","","","2"
"2021","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth crime severity index","Index","160","units","0","v53079588","22.7","","..","","","2"
"2021","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in youth crime severity index","Percent","239","units","0","v87984903","22.8","","..","","","2"
"2021","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth violent crime severity index","Index","160","units","0","v53079589","22.9","","..","","","2"
"2021","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in youth violent crime severity index","Percent","239","units","0","v87984904","22.10","","..","","","2"
"2021","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth non-violent crime severity index","Index","160","units","0","v53079581","22.11","","..","","","2"
"2021","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in youth non-violent crime severity index","Percent","239","units","0","v87984905","22.12","","..","","","2"
"2021","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Weighted clearance rate","Number","223","units","0","v53079582","22.13","28.02","","","","2"
"2021","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in weighted clearance rate","Percent","239","units","0","v53079583","22.14","-14.91","","","","2"
"2021","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Violent weighted clearance rate","Number","223","units","0","v53079584","22.15","44.18","","","","2"
"2021","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in violent weighted clearance rate","Percent","239","units","0","v53079585","22.16","-17.23","","","","2"
"2021","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Non-violent weighted clearance rate","Number","223","units","0","v53079586","22.17","21.45","","","","2"
"2021","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in non-violent weighted clearance rate","Percent","239","units","0","v53079587","22.18","-11.18","","","","2"
"2021","Brantford, Ontario [35543]","2021A003535543","Crime severity index","Index","160","units","0","v52117758","45.1","75.71","","","","2"
"2021","Brantford, Ontario [35543]","2021A003535543","Percent change in crime severity index","Percent","239","units","0","v52117759","45.2","-6.57","","","","2"
"2021","Brantford, Ontario [35543]","2021A003535543","Violent crime severity index","Index","160","units","0","v52117760","45.3","87.33","","","","2"
"2021","Brantford, Ontario [35543]","2021A003535543","Percent change in violent crime severity index","Percent","239","units","0","v52117761","45.4","-8.87","","","","2"
"2021","Brantford, Ontario [35543]","2021A003535543","Non-violent crime severity index","Index","160","units","0","v52117762","45.5","71.35","","","","2"
"2021","Brantford, Ontario [35543]","2021A003535543","Percent change in non-violent crime severity index","Percent","239","units","0","v52117763","45.6","-5.52","","","","2"
"2021","Brantford, Ontario [35543]","2021A003535543","Youth crime severity index","Index","160","units","0","v53079837","45.7","","..","","","2"
"2021","Brantford, Ontario [35543]","2021A003535543","Percent change in youth crime severity index","Percent","239","units","0","v87984906","45.8","","..","","","2"
"2021","Brantford, Ontario [35543]","2021A003535543","Youth violent crime severity index","Index","160","units","0","v53079838","45.9","","..","","","2"
"2021","Brantford, Ontario [35543]","2021A003535543","Percent change in youth violent crime severity index","Percent","239","units","0","v87984907","45.10","","..","","","2"
